country_name,iso3,stakeholder,fit_inst,fit,share,resource_rents_pct_gdp,resource_rents_year
Cyprus,CYP,Powerbrokers,0.4161490683229814,0.3958491137706408,0.22414628965062558,0.0127645649104764,2021
Czechia,CZE,Magicians,0.6881496303019867,0.6881496303019867,0.403690523670294,0.394999591152656,2021
Czechia,CZE,Workhorses,0.8702521265944583,0.8702521265944583,0.5105176566845415,0.394999591152656,2021
Czechia,CZE,Rentiers,0.44413648871665157,0.0920770769290619,0.05401535039292403,0.394999591152656,2021
Czechia,CZE,Powerbrokers,0.06833456938907945,0.054167646466953226,0.031776469252240425,0.394999591152656,2021
Democratic Republic of the Congo,COD,Magicians,0.2590753854711532,0.2590753854711532,0.295040580275394,38.8272665239082,2021
Democratic Republic of the Congo,COD,Workhorses,0.09550871162254304,0.09550871162254304,0.10876735992199442,38.8272665239082,2021
Democratic Republic of the Congo,COD,Rentiers,0.5188389727843981,0.5125116682382469,0.5836592299956619,38.8272665239082,2021
Democratic Republic of the Congo,COD,Powerbrokers,0.9024172615184944,0.0110050885551036,0.012532829806949742,38.8272665239082,2021
Denmark,DNK,Magicians,0.7391873353427939,0.7391873353427939,0.4124315619146021,0.33866438619955,2021
Denmark,DNK,Workhorses,0.950447324140233,0.950447324140233,0.5303046408809551,0.33866438619955,2021
Denmark,DNK,Rentiers,0.46301245735421137,0.08752064742671069,0.04883238063221963,0.33866438619955,2021
Denmark,DNK,Powerbrokers,0.018633540372670843,0.015111346765641598,0.008431416572223193,0.33866438619955,2021
Djibouti,DJI,Magicians,0.40918457105172124,0.40918457105172124,0.33066623468789397,0.277110490356489,2021
Djibouti,DJI,Workhorses,0.3597852311482341,0.3597852311482341,0.29074612313537695,0.277110490356489,2021
Djibouti,DJI,Rentiers,0.4341277780724042,0.06882513554806409,0.055618295589854067,0.277110490356489,2021
Djibouti,DJI,Powerbrokers,0.4749582831185686,0.39966001872172235,0.32296934658687504,0.277110490356489,2021
Dominican Republic,DOM,Magicians,0.5951826769620467,0.5951826769620467,0.3490628969079586,2.07711318519727,2021
Dominican Republic,DOM,Workhorses,0.5165699673727259,0.5165699673727259,0.3029580937858371,2.07711318519727,2021
Dominican Republic,DOM,Rentiers,0.6458780266085595,0.28749448745381007,0.1686098445403763,2.07711318519727,2021
Dominican Republic,DOM,Powerbrokers,0.5511842959117457,0.30584006663395646,0.17936916476582798,2.07711318519727,2021
Ecuador,ECU,Magicians,0.4718063064800132,0.4718063064800132,0.33261755440434504,6.69943720189179,2021
Ecuador,ECU,Workhorses,0.3375024803153328,0.3375024803153328,0.2379350340723819,6.69943720189179,2021
Ecuador,ECU,Rentiers,0.5963399626808289,0.3854392441717553,0.27172985398256744,6.69943720189179,2021
Ecuador,ECU,Powerbrokers,0.6325785667933623,0.2237168102074086,0.1577175575407056,6.69943720189179,2021
Egypt,EGY,Magicians,0.48329052955397434,0.48329052955397434,0.31329243629415904,5.1391200748227,2021
Egypt,EGY,Workhorses,0.39769953890811977,0.39769953890811977,0.25780819163284163,5.1391200748227,2021
Egypt,EGY,Rentiers,0.6010272381637413,0.3481560221070452,0.2256916734475711,5.1391200748227,2021
Egypt,EGY,Powerbrokers,0.7450635023639567,0.3134718394092257,0.20320769862542834,5.1391200748227,2021
El Salvador,SLV,Magicians,0.31368353163678975,0.31368353163678975,0.30614199345845,0.535264947589614,2021
El Salvador,SLV,Workhorses,0.2302923309967122,0.2302923309967122,0.22475567308761443,0.535264947589614,2021
El Salvador,SLV,Rentiers,0.38877282181064776,0.09719320545266194,0.09485649920043451,0.535264947589614,2021
El Salvador,SLV,Powerbrokers,0.5112867340317049,0.38346505052377866,0.374245834253501,0.535264947589614,2021
Equatorial Guinea,GNQ,Magicians,0.3501374548153585,0.3501374548153585,0.31043338498920575,23.500064053404,2021
Equatorial Guinea,GNQ,Workhorses,0.18132073404275237,0.18132073404275237,0.1607597486744229,23.500064053404,2021
Equatorial Guinea,GNQ,Rentiers,0.5563473598803138,0.49528484477149887,0.4391216900155677,23.500064053404,2021
Equatorial Guinea,GNQ,Powerbrokers,0.9216417910447761,0.10115580633418272,0.08968517632080375,23.500064053404,2021
