country_name,year,UMAP1,UMAP2,region
Ghana,2015,0.6690831038989865,2.424884886891594,Sub-Saharan Africa
Ghana,2025,0.7438055876531445,2.372205944211235,Sub-Saharan Africa
South Africa,1975,3.183510974410995,-1.4332287596156692,Sub-Saharan Africa
South Africa,1985,3.2446248087920986,-1.4701743410518264,Sub-Saharan Africa
South Africa,1995,0.5307421538867795,2.73178658023571,Sub-Saharan Africa
South Africa,2005,0.6669980738200986,2.978375048787346,Sub-Saharan Africa
South Africa,2015,0.7363106612005078,2.8865546895573044,Sub-Saharan Africa
South Africa,2025,0.6552516970672452,2.900932045132866,Sub-Saharan Africa
Japan,1975,-6.417069002624527,0.2039479924747849,East Asia & Pacific
Japan,1985,-6.451350256439224,0.19255516067241674,East Asia & Pacific
Japan,1995,-6.548400446411148,0.054212780148735096,East Asia & Pacific
Japan,2005,-6.491406961914078,0.06908461585735326,East Asia & Pacific
Japan,2015,-6.482719942565933,0.05862972274517064,East Asia & Pacific
Japan,2025,-6.46881537103273,0.1706772758076096,East Asia & Pacific
Burma/Myanmar,1975,4.026402429107651,-2.670760898440132,East Asia & Pacific
Burma/Myanmar,1985,4.0685042891540375,-2.7166602896144485,East Asia & Pacific
Burma/Myanmar,1995,3.3760358843841396,-2.6024022386958694,East Asia & Pacific
Burma/Myanmar,2005,3.6142136607208095,-2.6022033976008987,East Asia & Pacific
Burma/Myanmar,2015,1.9438114914932094,0.09874841705059056,East Asia & Pacific
Burma/Myanmar,2025,3.7371668372192226,-2.3254578398158645,East Asia & Pacific
Russia,1975,3.3894910368957363,-5.76387479767109,E. Europe & Central Asia
Russia,1985,3.384699538711532,-5.772385864107857,E. Europe & Central Asia
Russia,1995,-0.2981722798309482,-0.0022504614284133417,E. Europe & Central Asia
Russia,2005,0.4202968630828702,-1.308695344774971,E. Europe & Central Asia
Russia,2015,0.45009197330854767,-1.8309703157832717,E. Europe & Central Asia
Russia,2025,0.6398169848956906,-2.184244661181221,E. Europe & Central Asia
Albania,1975,3.276974395278915,-5.594950942843209,E. Europe & Central Asia
Albania,1985,3.2473082098998867,-5.5033414648463825,E. Europe & Central Asia
Albania,1995,-0.723998948570267,0.8922208262989426,E. Europe & Central Asia
Albania,2005,-1.3054233040771641,1.1978541663298512,E. Europe & Central Asia
Albania,2015,-1.4630289521179356,0.9816964580128098,E. Europe & Central Asia
Albania,2025,-1.4346449818573155,0.9124751104423905,E. Europe & Central Asia
Egypt,1975,1.5874943289794765,-2.2052936838557815,Middle East & N. Africa
Egypt,1985,1.5775659832992397,-2.067181377260933,Middle East & N. Africa
Egypt,1995,1.664610281948074,-1.990162401049385,Middle East & N. Africa
Egypt,2005,1.5988250527419887,-1.8825555132320022,Middle East & N. Africa
Egypt,2015,1.7078037414588771,-2.2283480451991653,Middle East & N. Africa
Egypt,2025,1.4779074642696224,-2.376667289583931,Middle East & N. Africa
Yemen,1975,2.822694495681747,-2.667347459643135,Middle East & N. Africa
Yemen,1985,3.00680752134703,-2.4456928060939407,Middle East & N. Africa
Yemen,1995,3.378783420089706,-1.1303785131862258,Middle East & N. Africa
Yemen,2005,3.1500010046996914,-1.138217239229927,Middle East & N. Africa
Yemen,2015,3.511861279968246,-1.3395593450954055,Middle East & N. Africa
Yemen,2025,3.5632099661865078,-1.3809135244777297,Middle East & N. Africa
Colombia,1975,2.003679350379928,2.90914151206707,Latin America & Caribbean
Colombia,1985,1.9797893915214382,2.8280310346195603,Latin America & Caribbean
Colombia,1995,1.6584882292785488,2.9517770721027756,Latin America & Caribbean
Colombia,2005,1.5027412328758083,2.98191139236187,Latin America & Caribbean
Colombia,2015,1.3855541799106441,3.1872850371906662,Latin America & Caribbean
Colombia,2025,1.3829184625186763,3.0643245889255906,Latin America & Caribbean
Poland,1975,3.0164610896148525,-5.975372581331978,E. Europe & Central Asia
Poland,1985,2.9521119151153408,-5.929201869814644,E. Europe & Central Asia
Poland,1995,-4.582337423797623,1.7195950461933518,E. Europe & Central Asia
Poland,2005,-4.484107061859146,1.5932110263416672,E. Europe & Central Asia
Poland,2015,-4.4801125969848785,1.588573725373497,E. Europe & Central Asia
Poland,2025,-4.5343938317260895,1.608635754735222,E. Europe & Central Asia
Brazil,1975,1.3687035296001278,-1.6516390131404495,Latin America & Caribbean
Brazil,1985,1.412879392866119,-0.19045784935260768,Latin America & Caribbean
Brazil,1995,1.073933221761211,3.4314465238163376,Latin America & Caribbean
Brazil,2005,1.0749215189256511,3.340932579190483,Latin America & Caribbean
Brazil,2015,1.0014619439729295,3.3003501607487107,Latin America & Caribbean
Brazil,2025,1.068434641126617,3.2552406503269578,Latin America & Caribbean
United States of America,1975,-5.446304365631119,-0.08756032451892848,W. Europe & N. America
United States of America,1985,-5.32144741677858,-0.15696349605823512,W. Europe & N. America
United States of America,1995,-5.325145288940445,-0.20443907245899196,W. Europe & N. America
United States of America,2005,-5.418394133087173,-0.17607036098743434,W. Europe & N. America
United States of America,2015,-5.36855320596315,-0.14035680755878444,W. Europe & N. America
United States of America,2025,-5.464511438842789,0.04271146789287572,W. Europe & N. America
Portugal,1975,-4.329726263519302,1.2209222237030173,W. Europe & N. America
Portugal,1985,-4.392908617492691,1.1847467063376809,W. Europe & N. America
Portugal,1995,-4.489966913696304,1.1301193027207757,W. Europe & N. America
Portugal,2005,-4.563676401611343,0.9757029129574204,W. Europe & N. America
Portugal,2015,-4.477613016601578,1.1046508862087632,W. Europe & N. America
Portugal,2025,-4.14300446176149,1.146571976543417,W. Europe & N. America
El Salvador,1975,3.8355717215576015,-1.846527604906807,Latin America & Caribbean
El Salvador,1985,3.526847318176254,-1.4950237558772659,Latin America & Caribbean
El Salvador,1995,2.2734517607726894,3.2428359700748826,Latin America & Caribbean
El Salvador,2005,2.183794454101547,3.226082534939995,Latin America & Caribbean
El Salvador,2015,2.044846013549789,3.260508985669365,Latin America & Caribbean
El Salvador,2025,1.603222146991714,-1.227821616976509,Latin America & Caribbean
South Yemen,1975,-0.1238810267410434,-1.1259835050990676,Middle East & N. Africa
South Yemen,1985,-0.1420927491150058,-1.1272013472011184,Middle East & N. Africa
Bangladesh,1975,1.8316167149581752,-1.1519818590571975,East Asia & Pacific
Bangladesh,1985,1.6726502332725368,-1.0968413637569046,East Asia & Pacific
Bangladesh,1995,1.7138109955825649,-0.5358311222484207,East Asia & Pacific
Bangladesh,2005,1.6883161220588527,-0.5812406824519729,East Asia & Pacific
Bangladesh,2015,1.8870400342979274,-0.745427875368843,East Asia & Pacific
Bangladesh,2025,1.7061944160499416,-0.49069633945728297,East Asia & Pacific
Bolivia,1975,3.011429265502914,-2.7842777059962844,Latin America & Caribbean
Bolivia,1985,1.7715299878158413,3.2749170972416306,Latin America & Caribbean
Bolivia,1995,1.6762871298827968,3.6562108708927537,Latin America & Caribbean
Bolivia,2005,1.5427907857932888,3.537476987988701,Latin America & Caribbean
Bolivia,2015,1.6050610694923244,3.465960474164238,Latin America & Caribbean
Bolivia,2025,1.6216930303611599,3.4375638677189255,Latin America & Caribbean
Haiti,1975,4.053856328491196,-2.328395395128975,Latin America & Caribbean
Haiti,1985,3.840869143966659,-2.13808372482563,Latin America & Caribbean
Haiti,1995,3.2285115275420986,0.1897781802723313,Latin America & Caribbean
Haiti,2005,3.2722970995941005,0.17807981506084447,Latin America & Caribbean
Haiti,2015,3.4166101965942226,0.06105384364818578,Latin America & Caribbean
Haiti,2025,3.2276048216857753,0.03975555434917455,Latin America & Caribbean
Honduras,1975,2.8449689898528896,-1.3657331751277542,Latin America & Caribbean
Honduras,1985,2.551523283485397,3.2951359464237595,Latin America & Caribbean
Honduras,1995,2.542043164733871,3.2322187139103318,Latin America & Caribbean
Honduras,2005,2.466009334091171,3.335167141110649,Latin America & Caribbean
Honduras,2015,2.524801567558273,3.148028583676567,Latin America & Caribbean
Honduras,2025,2.1964778456725917,2.9035408212253953,Latin America & Caribbean
Mali,1975,1.980634406570419,-2.0209389017512893,Sub-Saharan Africa
Mali,1985,2.090248182777389,-1.9294827269008255,Sub-Saharan Africa
Mali,1995,1.9289849553146206,1.7032301737377549,Sub-Saharan Africa
Mali,2005,1.9709232602157436,1.649742485434761,Sub-Saharan Africa
Mali,2015,2.0230053219833217,1.526994468123665,Sub-Saharan Africa
Mali,2025,2.146843150619491,1.0811965627977753,Sub-Saharan Africa
Pakistan,1975,2.8840026412048183,0.7972004725048447,East Asia & Pacific
Pakistan,1985,2.9924456629791103,0.7415687455246354,East Asia & Pacific
Pakistan,1995,2.9848411831893764,0.9149221493313218,East Asia & Pacific
Pakistan,2005,3.020283893112167,0.8446522964546586,East Asia & Pacific
Pakistan,2015,2.9602652344741665,0.8973030163357163,East Asia & Pacific
Pakistan,2025,3.0235065970458828,0.7954026772091294,East Asia & Pacific
Peru,1975,1.8842015419044338,-0.8503902243068313,Latin America & Caribbean
Peru,1985,1.1016358513274036,1.4665791107723618,Latin America & Caribbean
Peru,1995,1.2182206664123378,1.0298415584871674,Latin America & Caribbean
Peru,2005,1.6642339978256069,3.617018194348564,Latin America & Caribbean
Peru,2015,1.8082849535980068,3.6985170556614304,Latin America & Caribbean
Peru,2025,1.954755500320419,3.648488016278496,Latin America & Caribbean
Senegal,1975,1.6051599535980068,1.5979669703552628,Sub-Saharan Africa
Senegal,1985,1.4526792023219905,1.6117465807506943,Sub-Saharan Africa
Senegal,1995,1.7947830114402614,1.6465051783630753,Sub-Saharan Africa
Senegal,2005,1.754907265666946,1.714198441655388,Sub-Saharan Africa
Senegal,2015,1.7668984088935695,1.7561574889728928,Sub-Saharan Africa
Senegal,2025,1.500956192974075,1.9454511715481186,Sub-Saharan Africa
South Sudan,2015,3.3995415720977626,-2.1805341528346633,Sub-Saharan Africa
South Sudan,2025,3.426146701339706,-2.229805259554634,Sub-Saharan Africa
Sudan,1975,2.9493821415939174,-2.034398584215889,Sub-Saharan Africa
Sudan,1985,2.49088270998381,-0.7998471544673538,Sub-Saharan Africa
Sudan,1995,3.410282567504867,-2.2720029638698196,Sub-Saharan Africa
Sudan,2005,3.3818861994781337,-1.7528941915919876,Sub-Saharan Africa
Sudan,2015,3.373465970520004,-1.892900733797798,Sub-Saharan Africa
Sudan,2025,3.3323394808807216,-1.725464372484932,Sub-Saharan Africa
Vietnam,1975,2.756739691261276,-5.249879627077828,East Asia & Pacific
Vietnam,1985,2.755051091674789,-5.093172340243111,East Asia & Pacific
Vietnam,1995,2.754757836822494,-4.935499935000191,East Asia & Pacific
Vietnam,2005,2.69612796640776,-4.941107063143502,East Asia & Pacific
Vietnam,2015,2.7048747096099697,-4.945003776400338,East Asia & Pacific
Vietnam,2025,2.7305925641097866,-4.994833736269722,East Asia & Pacific
Republic of Vietnam,1975,2.19432087278746,-0.06582286819721217,East Asia & Pacific
Afghanistan,1975,2.8516741547622524,-2.3821640299251174,East Asia & Pacific
Afghanistan,1985,3.2561108622588955,-2.2775707529475784,East Asia & Pacific
Afghanistan,1995,3.274047330383285,-2.399959592669258,East Asia & Pacific
Afghanistan,2005,3.432339147094711,-0.011523990481147717,East Asia & Pacific
Afghanistan,2015,3.4688205275573574,0.1305283023426438,East Asia & Pacific
Afghanistan,2025,3.323936418060287,-2.818297176211128,East Asia & Pacific
Argentina,1975,1.6285773072280727,3.083802671582451,Latin America & Caribbean
Argentina,1985,0.8059938851632916,3.458357305676689,Latin America & Caribbean
Argentina,1995,1.0064570888765894,3.4757148934910203,Latin America & Caribbean
Argentina,2005,0.9871320489450165,3.492876739651909,Latin America & Caribbean
Argentina,2015,0.9659665994235122,3.537174434811821,Latin America & Caribbean
Argentina,2025,0.9496026042737805,3.575333089978447,Latin America & Caribbean
Ethiopia,1975,3.10343952513121,-2.9095385359218215,Sub-Saharan Africa
Ethiopia,1985,3.1281394515075527,-2.91360977157856,Sub-Saharan Africa
Ethiopia,1995,1.9859567437209926,-0.7989657209804153,Sub-Saharan Africa
Ethiopia,2005,1.9361665997543178,-0.7233937071254348,Sub-Saharan Africa
Ethiopia,2015,2.0495004210510097,-0.7004148052623367,Sub-Saharan Africa
Ethiopia,2025,2.1476070437469326,-0.614037780611763,Sub-Saharan Africa
India,1975,0.7508426759281003,2.069029183537712,East Asia & Pacific
