country_name,year,W,z_elembaut,z_oppaut,z_bars,z_succ
Myanmar,1973,-1.4818642282548948,-1.2213379539453402,-1.5886323603978147,-1.2928078381032464,-1.8246787605731785
Myanmar,1974,-1.585999341149497,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.8246787605731785
Myanmar,1975,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1976,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1977,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1978,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1979,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1980,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1981,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1982,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1983,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1984,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1985,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1986,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1987,-1.5127159128633412,-1.2213379539453402,-2.005172811976223,-1.2928078381032464,-1.5315450474285548
Myanmar,1988,-0.7337469235113899,-1.2213379539453402,-0.8747267171148749,-0.3386435687884785,-0.5002794541968661
Myanmar,1989,-0.36731907095867805,-1.2213379539453402,-0.08633653641076168,-0.10278877474051507,-0.058813018738095336
Myanmar,1990,-0.21030877249025465,-0.3966615559223194,-0.08633653641076168,-0.29942397888984223,-0.058813018738095336
Myanmar,1991,-0.221578949212508,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-0.058813018738095336
Myanmar,1992,-0.6630453846712788,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-1.8246787605731785
Myanmar,1993,-0.6630453846712788,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-1.8246787605731785
Myanmar,1994,-0.6630453846712788,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-1.8246787605731785
Myanmar,1995,-0.6630453846712788,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-1.8246787605731785
Myanmar,1996,-0.6630453846712788,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-1.8246787605731785
Myanmar,1997,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,1998,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,1999,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,2000,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,2001,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,2002,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,2003,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,2004,-0.7372117458283524,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.121344205201473
Myanmar,2005,-0.718670155539084,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.0471778440443993
Myanmar,2006,-0.718670155539084,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.0471778440443993
Myanmar,2007,-0.718670155539084,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.0471778440443993
Myanmar,2008,-0.718670155539084,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.0471778440443993
Myanmar,2009,-0.718670155539084,-0.44174226281133283,-0.08633653641076168,-0.29942397888984223,-2.0471778440443993
Myanmar,2010,-0.499878895596635,-0.1418052929764296,-0.005549461207796593,0.15616796952171363,-2.0083287977240274
Myanmar,2011,0.053787042202599014,0.15031768766437797,0.11878242048754682,0.3227169129268815,-0.37666885226841024
Myanmar,2012,0.08153988668567992,0.15031768766437797,0.11878242048754682,0.5714658187223417,-0.5144063801315468
Myanmar,2013,0.3448047784041482,0.2957781018929283,0.6871567368091168,0.7235088864115755,-0.32722461149702786
Myanmar,2014,0.3557744170804748,0.3396566565982348,0.6871567368091168,0.7235088864115755,-0.32722461149702786
Myanmar,2015,0.3952773077410421,0.46588263588747264,0.6871567368091168,0.7235088864115755,-0.29543902814399653
Myanmar,2016,0.3333709804015177,0.5764806367885191,0.4843296118314598,0.7235088864115755,-0.45083521342548377
Myanmar,2017,0.33316677986392657,0.5097611905927791,0.35598702427497625,0.7235088864115755,-0.25658998182362464
Myanmar,2018,0.20443880227263705,0.3685083090072034,0.22191485691686397,0.6251912843369121,-0.39785924117043125
Myanmar,2019,0.23438553325392592,0.19179193800227043,0.35025744447334756,0.793351991710517,-0.39785924117043125
Myanmar,2020,0.25384196623887323,0.571672028053691,0.21905006701604962,0.6225050110561835,-0.39785924117043125
Myanmar,2021,-0.3952273385822234,-0.12858161895565237,-0.41349554308376213,-0.39022001577846605,-0.6486121765110131
Myanmar,2022,-0.23730972888802676,-0.12858161895565237,-0.3865665180161071,-0.07861231521395842,-0.3554784633663892
Myanmar,2023,-0.8190697992015792,-1.1474055946473578,-1.2832457569710032,-0.4901493818215667,-0.3554784633663892
Myanmar,2024,-1.1662846469235575,-1.1474055946473578,-0.9062394060238329,-0.4901493818215667,-2.121344205201473
Myanmar,2025,-1.2395680752097133,-1.1474055946473578,-0.9062394060238329,-0.4901493818215667,-2.4144779183460963
USA,1945,1.1645915578393533,0.8848326719093715,1.6886872861338187,1.1441792821736607,0.940666991140562
USA,1946,1.1645915578393533,0.8848326719093715,1.6886872861338187,1.1441792821736607,0.940666991140562
USA,1947,1.1844270688705192,0.9641747160340355,1.6886872861338187,1.1441792821736607,0.940666991140562
USA,1948,1.1844270688705192,0.9641747160340355,1.6886872861338187,1.1441792821736607,0.940666991140562
USA,1949,1.112434944946995,0.9641747160340355,1.6886872861338187,0.8562107864795642,0.940666991140562
USA,1950,1.112434944946995,0.9641747160340355,1.6886872861338187,0.8562107864795642,0.940666991140562
USA,1951,1.112434944946995,0.9641747160340355,1.6886872861338187,0.8562107864795642,0.940666991140562
USA,1952,1.112434944946995,0.9641747160340355,1.6886872861338187,0.8562107864795642,0.940666991140562
USA,1953,1.112434944946995,0.9641747160340355,1.6886872861338187,0.8562107864795642,0.940666991140562
USA,1954,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1955,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1956,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1957,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1958,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1959,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1960,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1961,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1962,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1963,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1964,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1965,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1966,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1967,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1968,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1969,1.175562367044115,0.9641747160340355,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1970,1.2571584465132295,1.290559033910493,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1971,1.2571584465132295,1.290559033910493,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1972,1.2571584465132295,1.290559033910493,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1973,1.2571584465132295,1.290559033910493,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1974,1.2571584465132295,1.290559033910493,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1975,1.3812806594809801,1.7870478857814953,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1976,1.3812806594809801,1.7870478857814953,1.6886872861338187,1.1087204748680446,0.940666991140562
USA,1977,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1978,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1979,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1980,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1981,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1982,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1983,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1984,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1985,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1986,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1987,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1988,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1989,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1990,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1991,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1992,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1993,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1994,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1995,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1996,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1997,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1998,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,1999,1.5272796122885748,1.7870478857814953,1.6886872861338187,1.692716286098423,0.940666991140562
USA,2000,1.5517734630316053,1.885023288753618,1.6886872861338187,1.692716286098423,0.940666991140562
USA,2001,1.5517734630316053,1.885023288753618,1.6886872861338187,1.692716286098423,0.940666991140562
USA,2002,1.5517734630316053,1.885023288753618,1.6886872861338187,1.692716286098423,0.940666991140562
USA,2003,1.5517734630316053,1.885023288753618,1.6886872861338187,1.692716286098423,0.940666991140562
USA,2004,1.5517734630316053,1.885023288753618,1.6886872861338187,1.692716286098423,0.940666991140562
USA,2005,1.5747297176754615,1.885023288753618,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2006,1.5747297176754615,1.885023288753618,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2007,1.5747297176754615,1.885023288753618,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2008,1.5847977422140078,1.9252953869078036,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2009,1.5847977422140078,1.9252953869078036,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2010,1.5847977422140078,1.9252953869078036,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2011,1.5847977422140078,1.9252953869078036,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2012,1.5847977422140078,1.9252953869078036,1.6886872861338187,1.692716286098423,1.0324920097159862
USA,2013,1.605988131116029,1.9252953869078036,1.6886872861338187,1.692716286098423,1.1172535653240703
USA,2014,1.5518912828492126,1.7089079938405387,1.6886872861338187,1.692716286098423,1.1172535653240703
USA,2015,1.5518912828492126,1.7089079938405387,1.6886872861338187,1.692716286098423,1.1172535653240703
USA,2016,1.5201056994961812,1.7089079938405387,1.6886872861338187,1.692716286098423,0.9901112319119443
USA,2017,1.4519830366686879,1.5634475796119884,1.727648428784894,1.692716286098423,0.8241198521794463
USA,2018,1.49040405162734,1.423997926301973,1.727648428784894,1.692716286098423,1.1172535653240703
USA,2019,1.4755274183539657,1.3644913932084755,1.727648428784894,1.692716286098423,1.1172535653240703
USA,2020,1.475978225422856,1.3662946214840361,1.727648428784894,1.692716286098423,1.1172535653240703
USA,2021,1.475978225422856,1.3662946214840361,1.727648428784894,1.692716286098423,1.1172535653240703
USA,2022,1.475978225422856,1.3662946214840361,1.727648428784894,1.692716286098423,1.1172535653240703
USA,2023,1.5892810687372432,1.819505994741585,1.727648428784894,1.692716286098423,1.1172535653240703
USA,2024,1.4202612164347153,1.7095090699323923,1.1615659443839756,1.692716286098423,1.1172535653240703
USA,2025,1.4295778958584449,1.74677578762731,1.1615659443839756,1.692716286098423,1.1172535653240703
Bangladesh,1971,0.2038471016929567,-0.09371920562814853,0.3766135115608397,0.4747599806161153,0.05773412022302027
Bangladesh,1972,0.3688187934914537,0.09622083939756176,0.6877296947892797,0.9867636679229698,-0.29543902814399653
Bangladesh,1973,0.3688187934914537,0.09622083939756176,0.6877296947892797,0.9867636679229698,-0.29543902814399653
Bangladesh,1974,0.3688187934914537,0.09622083939756176,0.6877296947892797,0.9867636679229698,-0.29543902814399653
Bangladesh,1975,-0.45098064140037264,-0.029404063799822595,-1.1921454381251064,-0.22689460031017236,-0.3554784633663892
Bangladesh,1976,-0.7052534170019487,-0.029404063799822595,-0.7549784992608344,0.08471310025433518,-2.121344205201473
Bangladesh,1977,-0.4415262946560346,-0.10814503183263288,-0.0645641331645725,0.5279481915745399,-2.121344205201473
Bangladesh,1978,0.2693277719172067,-0.10814503183263288,0.6739787032653707,0.8669558796024782,-0.3554784633663892
Bangladesh,1979,0.2693277719172067,-0.10814503183263288,0.6739787032653707,0.8669558796024782,-0.3554784633663892
Bangladesh,1980,0.2693277719172067,-0.10814503183263288,0.6739787032653707,0.8669558796024782,-0.3554784633663892
Bangladesh,1981,0.22815405962524102,-0.2728398810004956,0.6739787032653707,0.8669558796024782,-0.3554784633663892
Bangladesh,1982,0.09536409824558723,-0.5108660133744869,0.6739787032653707,0.8669558796024782,-0.6486121765110131
Bangladesh,1983,-0.2728189089270277,-0.5108660133744869,0.6739787032653707,0.8669558796024782,-2.121344205201473
Bangladesh,1984,-0.2728189089270277,-0.5108660133744869,0.6739787032653707,0.8669558796024782,-2.121344205201473
Bangladesh,1985,-0.2728189089270277,-0.5108660133744869,0.6739787032653707,0.8669558796024782,-2.121344205201473
Bangladesh,1986,0.1640638626904402,-0.5108660133744869,0.6556440479001587,0.8669558796024782,-0.3554784633663892
Bangladesh,1987,0.1640638626904402,-0.5108660133744869,0.6556440479001587,0.8669558796024782,-0.3554784633663892
Bangladesh,1988,0.1640638626904402,-0.5108660133744869,0.6556440479001587,0.8669558796024782,-0.3554784633663892
Bangladesh,1989,0.1640638626904402,-0.5108660133744869,0.6556440479001587,0.8669558796024782,-0.3554784633663892
Bangladesh,1990,0.20899430055649032,-0.3311442619102864,0.6556440479001587,0.8669558796024782,-0.3554784633663892
Bangladesh,1991,0.49508668979973136,0.7802454319268602,0.6556440479001587,1.1930694558829196,-0.6486121765110131
Bangladesh,1992,0.5199664492009398,0.5265913211646776,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,1993,0.5199664492009398,0.5265913211646776,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,1994,0.5199664492009398,0.5265913211646776,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,1995,0.5199664492009398,0.5265913211646776,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,1996,0.5434084167832268,0.6203591914938256,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,1997,0.5375479248876551,0.5969172239115387,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,1998,0.5375479248876551,0.5969172239115387,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,1999,0.5375479248876551,0.5969172239115387,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,2000,0.5375479248876551,0.5969172239115387,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,2001,0.5850329361440827,0.7868572689372488,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,2002,0.37630926324795005,-0.04803742264728153,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,2003,0.37630926324795005,-0.04803742264728153,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,2004,0.37630926324795005,-0.04803742264728153,0.6556440479001587,1.1930694558829196,-0.29543902814399653
Bangladesh,2005,0.4142753766974044,-0.04803742264728153,0.6556440479001587,1.1930694558829196,-0.1435745743461792
Bangladesh,2006,0.4011126376218347,-0.04803742264728153,0.6556440479001587,1.1404184995806408,-0.1435745743461792
Bangladesh,2007,0.329911456487746,0.19299409018597746,0.551365695510516,0.8460029480127959,-0.2707169077583053
Bangladesh,2008,0.329619010712056,0.19299409018597746,0.6705409553843935,0.7256579050361583,-0.2707169077583053
Bangladesh,2009,0.34196240535419115,0.03250677366108933,0.5840243003797997,0.8948931217220548,-0.1435745743461792
Bangladesh,2010,0.3352002993208391,0.0054583495276811925,0.5840243003797997,0.8948931217220548,-0.1435745743461792
Bangladesh,2011,0.3155764885002607,0.0054583495276811925,0.5055290570974861,0.8948931217220548,-0.1435745743461792
Bangladesh,2012,0.3032183636958105,-0.01016962886051014,0.4717245362678766,0.8948931217220548,-0.1435745743461792
Bangladesh,2013,0.2034812687189095,-0.1093471840163399,0.14170073969406174,0.8862970472237235,-0.10472552802580734
Bangladesh,2014,0.14684033989913378,-0.28606355502127284,0.09185339541989179,0.8862970472237235,-0.10472552802580734
Bangladesh,2015,0.14542051714925225,-0.28606355502127284,0.011066320216926705,0.8271990350476962,0.02948026835365891
Bangladesh,2016,0.18704503651010804,-0.11956547757784965,0.011066320216926705,0.8271990350476962,0.02948026835365891
Bangladesh,2017,0.27153261742475365,0.010266958262509306,0.011066320216926705,0.8975793950027833,0.16721779621679533
Bangladesh,2018,0.020507481219823553,-0.5703725464679847,0.011066320216926705,0.5553481790379706,0.08598797209238163
Bangladesh,2019,-0.026036709858263146,-0.46277992602620593,-0.1768638972764956,0.4495090117772673,0.08598797209238163
Bangladesh,2020,-0.06690774872236814,-0.46277992602620593,-0.24389998095555174,0.49786193083038044,-0.058813018738095336
Bangladesh,2021,-0.08147984758746127,-0.46277992602620593,-0.3395839636427515,0.48228154580215515,-0.0058370464830427874
Bangladesh,2022,-0.011151173011633661,-0.34136255547179606,0.1365441178725959,0.21902676429076084,-0.058813018738095336
Bangladesh,2023,-0.13353846012526013,-0.4008690885652939,-0.3579186190079634,0.43177960812445904,-0.20714574105224226
Bangladesh,2024,0.01898504587996816,-0.4405401106276258,0.1170635465470582,0.5429913219466195,-0.1435745743461792
Bangladesh,2025,0.3138941629358075,0.015676643089190933,0.12680383220982705,0.8787754820376836,0.23432069440652856
Bolivia,1945,-0.7219996230002487,-0.8372503312509448,-0.2759856278446726,0.1346777832758855,-1.9094403161812625
Bolivia,1946,-0.6593113891651032,-0.8372503312509448,-0.2759856278446726,0.1346777832758855,-1.6586873808406808
Bolivia,1947,-0.1672042929676738,-0.6346876882963107,-0.2759856278446726,0.1346777832758855,0.10717836099440264
Bolivia,1948,-0.1672042929676738,-0.6346876882963107,-0.2759856278446726,0.1346777832758855,0.10717836099440264
Bolivia,1949,-0.1672042929676738,-0.6346876882963107,-0.2759856278446726,0.1346777832758855,0.10717836099440264
Bolivia,1950,-0.22989252680281927,-0.6346876882963107,-0.2759856278446726,0.1346777832758855,-0.1435745743461792
Bolivia,1951,-0.6713589622615901,-0.6346876882963107,-0.2759856278446726,0.1346777832758855,-1.9094403161812625
Bolivia,1952,-0.1552197610714333,-0.7284555586254589,-0.24619181287620323,-0.007694700602725685,0.3614630278186546
Bolivia,1953,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1954,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1955,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1956,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1957,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1958,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1959,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1960,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1961,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1962,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1963,-0.050419115694316674,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.6122159631592364
Bolivia,1964,-0.11310734952946214,-0.7284555586254589,-0.0777421667083186,-0.007694700602725685,0.3614630278186546
Bolivia,1965,-0.7523408757041565,-0.8114040593012437,-0.0777421667083186,-0.21077696062580126,-1.9094403161812625
Bolivia,1966,-0.6488789038720245,-0.8114040593012437,-0.9875994392069608,-0.6529375426337145,-0.1435745743461792
Bolivia,1967,-0.6488789038720245,-0.8114040593012437,-0.9875994392069608,-0.6529375426337145,-0.1435745743461792
Bolivia,1968,-0.6488789038720245,-0.8114040593012437,-0.9875994392069608,-0.6529375426337145,-0.1435745743461792
Bolivia,1969,-0.6488789038720245,-0.8114040593012437,-0.9875994392069608,-0.6529375426337145,-0.1435745743461792
Bolivia,1970,-1.233839187392395,-1.3343402592138007,-0.9875994392069608,-0.7039767349675563,-1.9094403161812625
Bolivia,1971,-1.2592244698952795,-1.3343402592138007,-0.9875994392069608,-0.8055178649790942,-1.9094403161812625
Bolivia,1972,-1.1965362360601342,-1.3343402592138007,-0.9875994392069608,-0.8055178649790942,-1.6586873808406808
Bolivia,1973,-1.1965362360601342,-1.3343402592138007,-0.9875994392069608,-0.8055178649790942,-1.6586873808406808
Bolivia,1974,-1.226859658450661,-1.3343402592138007,-1.0804186319933462,-0.8339923617548163,-1.6586873808406808
Bolivia,1975,-1.4048608935807168,-1.3343402592138007,-1.6258746291084014,-1.000541305159984,-1.6586873808406808
Bolivia,1976,-1.4048608935807168,-1.3343402592138007,-1.6258746291084014,-1.000541305159984,-1.6586873808406808
Bolivia,1977,-1.4048608935807168,-1.3343402592138007,-1.6258746291084014,-1.000541305159984,-1.6586873808406808
Bolivia,1978,-0.9877431920665178,-0.9851150498469092,-0.3476053753650318,-0.7088120268728677,-1.9094403161812625
Bolivia,1979,-0.4701155943366693,-0.4579713172913778,-0.3476053753650318,-0.7088120268728677,-0.3660736578173997
Bolivia,1980,-0.9717458276601064,-0.4579713172913778,-0.423235828746531,-0.842051181597002,-2.163724983005515
Bolivia,1981,-0.7705487079367864,-0.6298790795614826,-0.5275141811361739,-0.2661141902088086,-1.6586873808406808
